time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,7.679746273770388,5.408655438225391,26.117805879968426,0.14842659828419524,6.04229661226702,0.0,5.779762311043958,3.8446196055890987,5.300420866486712,-0.026828361388921432,-0.014615529228506272,0.0,450.0376666550758,448.51422838942796,449.438088041595,448.3495137699195
4.319999999999996,8.02910811140114,5.640962078934749,26.431621527642648,0.14674233439502338,6.041077472097477,0.0,5.8656754862443305,3.8988222472572254,5.160785875126678,-0.03067966427993814,-0.03528466016563041,0.0,409.83174916753967,407.989836905469,409.07310388141076,408.72962237307354
4.379999999999995,8.384580554427929,5.877050915882267,26.740957226560475,0.14474458187328754,6.0389483114881095,0.0,5.983371369840644,3.970511640677106,5.150259708059316,-0.03912095295164017,-0.03589169172071568,0.0,450.9895720318113,450.9399974130278,452.08022047591095,451.39893621087674
4.439999999999993,8.747176973821396,6.117418169746822,27.04990723638931,0.14216826214921596,6.036489203761327,0.0,6.10314321109619,4.041376813812487,5.147888718256229,-0.05194127003079216,-0.05385884021461002,0.0,454.931044908915,453.4888151972398,454.87326436950667,453.8441547970531
4.499999999999992,9.116714965496142,6.361823392089662,27.357714608993323,0.13893270268842706,6.032946103640343,0.0,6.214889969188943,4.1050830142291135,5.112347446601211,-0.058222606245279564,-0.07225080172991416,0.0,444.9765455107459,443.4654004521557,443.83112753041803,443.3132114702621
4.559999999999991,9.49289271299623,6.609921853415743,27.663030728437654,0.13537383960805904,6.028860906930154,0.0,6.324549205040756,4.1644664070057855,5.064890747293387,-0.061591546237402664,-0.06084605658492734,0.0,439.7847878988732,440.7250869584174,439.90087881450995,439.6192295022811
4.6199999999999894,9.875029737873499,6.86116569506957,27.963028726206055,0.1318666727017188,6.0254194311162035,0.0,6.413558045957728,4.210041386371301,4.935612923161183,-0.05281908409084258,-0.05116537268868005,0.0,411.53902544525687,412.3926863543296,411.0921747358185,411.86629964325397
4.679999999999988,10.263213197145268,7.115419409117293,28.257889562020285,0.12893800488567475,6.022079819705844,0.0,6.525965141293724,4.264728039093625,4.893116617489098,-0.041808096166085065,-0.06664155370367274,0.0,441.5031548549622,440.221868676266,439.2767682420334,440.1876140229004
4.739999999999987,10.658409828281428,7.373005585476594,28.551123896373518,0.1269161692959937,6.018361726688518,0.0,6.647346559071286,4.32115564667961,4.881150243138131,-0.021064405449934022,-0.053964639196649865,0.0,450.08272155152804,451.1050483423457,449.2661788896086,450.94485544188177
4.799999999999986,11.061499994918101,7.634198585741007,28.84577874801576,0.12616138414484102,6.015076067434224,0.0,6.788933629711622,4.3850073715981575,4.9400125324365805,0.0005103014891445559,-0.05640258133688816,0.0,473.07470826117753,472.8850957884037,472.8415223254918,474.5011757700793
4.859999999999984,11.47220816901429,7.898781417559951,29.140710034926624,0.1263868051133077,6.011754839024551,0.0,6.901406849848369,4.434344631040991,4.890996544960191,0.00956725525017597,-0.05333546831277677,0.0,439.37026888379876,439.62244903861534,440.2782678624206,441.02711210788306
4.919999999999983,11.890744126675013,8.166795105966877,29.436488500536456,0.12706644862093697,6.0085526675395435,0.0,7.049678877067657,4.499321337907552,4.967440472076446,0.014633752805748877,-0.05343769936894494,0.0,480.0052052462381,479.9958046824136,480.37149388328703,480.7554950395992
4.979999999999982,12.317201286016719,8.438256813519645,29.733340008222132,0.12774877573251864,6.005527510756664,0.0,7.165581083132894,4.549375081641953,4.9275021138020465,0.003886312917088819,-0.04498048634105567,0.0,444.83460532921555,445.52518879126467,445.295149239114,444.4147328412484
5.0399999999999805,12.750163034160312,8.712511448132977,30.026212149462875,0.12793816832988192,6.003081500337071,0.0,7.266522954547562,4.5924130617056145,4.8351775026734245,0.0016554341750469057,-0.033449657067269656,0.0,426.2999621211689,427.2834423551349,428.29604281034506,428.1061439470693
